2aagaiadagcfa0	2	0002	84601	30	Pitt and Kantrop		1	1	1	1	1	1	1	(G)	
2aagaiadagffa0	2	0002	06516	5	Roller Coaster		1	1	1	1	1	1	1	(G)	
2aagaiadahaaa0	2	0002	00606	20	Zombie Hotel		1	1	1	1	1	1	1	(C)	
2aagaiadahcaa0	2	0002	47841	5	Bernard		1	1	1	1	1	1	1	(G)	
2aagaiadahcfa0	2	0002	51849	25	Skyland		1	1	1	1	1	1	1	(G)	
2aagaiadahfaa0	2	0002	32889	5	The Amazing Adrenalini Brothers		1	1	1	1	1	1	1	(G)	
2aagaiadahffa0	2	0002	01488	10	Behind the News		1	1	1	1	1	1	1	(G)	
2aagaiadaiafa0	2	0002	30677	25	The Lion Man		1	1	1	1	1	1	1	(G)	
2aagaiadaidaa0	2	0002	74599	30	The Pet Show		1	1	1	1	1	1	1	(G)	
2aagaiadajaaa0	2	0002	04790	30	ABC News		1	1	1	1	1	1	9	(PG)	
2aagaiadajdaa0	2	0002	58705	30	The 7.30 Report		1	1	1	1	1	1			
2aagaiadbaaaa0	2	0002	13993	25	Catalyst		1	1	1	1	1	1	9	(PG)	
2aagaiadbacfa0	2	0002	04790	5	ABC News		1	1	1	1	1	1	9	(PG)	
2aagaiadbadaa0	2	0002	99557	90	The West Wing		1	1	1	1	1	1	9	(PG)	
2aagaiadbcaaa0	2	0002	96407	30	Kath and Kim		1	1	1	1	1	1	9	(PG)	
2aagaiadbcdaa0	2	0002	33856	35	Lateline		1	1	1	1	1	1	1	(G)	
2aagaiadbdafa0	2	0002	86519	30	SET		1	1	1	1	1	1	1	(G)	
2aagaiadbddfa0	2	0002	50090	30	Trevor's World of Sport		1	1	1	1	1	1	1	(M)	
2aagaiadbeafa0	2	0002	45587	110	Robery Under Arms		16	1	1	1	1	1	9	(PG)	
2aagaiadbfffa0	2	0002	38015	110	The Wind Cannot Read		16	1	1	1	1	1	9	(PG)	
2aagaiadbhefa0	2	0002	85606	45	Songs of Praise: 	Liverpool Cathedral	1	1	1	1	1	1			
2aagaiadbidaa0	2	0002	18023	90	Checkpoint		16	1	1	1	1	1	9	(PG)	
2aagaiadcaaaa0	2	0002	37891	20	Daria		1	1	1	1	1	1	1	(G)	
2aagaiadcacaa0	2	0002	38466	25	Radio Free Roscoe		1	1	1	1	1	1	1	(G)	
2aagaiadcaefa0	2	0002	62042	15	Corneil and Bernie		1	1	1	1	1	1	1	(G)	
2aagaiadcbaaa0	2	0002	94892	20	Atomic Betty		1	1	1	1	1	1	1	(G)	
2aagaiadcbcaa0	2	0002	78792	15	Tracey McBean		1	1	1	1	1	1	1	(G)	
2aagaiadcbdfa0	2	0002	16778	25	Fantastic Flying Journey		1	1	1	1	1	1	1	(G)	
2aagaiadccaaa0	2	0002	44352	10	Harry and His Bucket Full of Dinosaurs		1	1	1	1	1	1	1	(G)	
2aagaiadccbaa0	2	0002	34457	15	The Wiggles		1	1	1	1	1	1	1	(G)	
2aagaiadcccfa0	2	0002	83490	5	Pingu		1	1	1	1	1	1	1	(G)	
2aagaiadccdaa0	2	0002	27977	25	Play with Me Sesame		1	1	1	1	1	1	1	(G)	
2aagaiadccffa0	2	0002	45441	15	Pinky Dinky Doo		1	1	1	1	1	1	1	(G)	
2aagaiadcdbaa0	2	0002	31960	10	Rubbadubbers		1	1	1	1	1	1	1	(G)	
2aagaiadcdcaa0	2	0002	88285	5	Sali Mali		1	1	1	1	1	1	1	(G)	
2aagaiadcdcfa0	2	0002	09117	5	Bananas in Pyjamas		1	1	1	1	1	1	1	(G)	
2aagaiadcddaa0	2	0002	03800	30	Play School		1	1	1	1	1	1	1	(G)	
2aagaiaeaaaaa0	2	0002	38532	15	Numbers Count		1	1	1	1	1	1	1	(G)	
2aagaiaeaabfa0	2	0002	01488	15	Behind the News		1	1	1	1	1	1	1	(G)	
2aagaiaeaadaa0	2	0002	55674	15	Food for Thought		1	1	1	1	1	1	1	(G)	
2aagaiaeaaefa0	2	0002	45358	20	Designers		1	1	1	1	1	1	1	(G)	
2aagaiaeabafa0	2	0002	21733	55	The Blue Planet		1	1	1	1	1	1	1	(G)	
2aagaiaeacaaa0	2	0002	32613	30	Midday Report		1	1	1	1	1	1			
2aagaiaeacdaa0	2	0002	70552	60	The Way We Were		1	1	1	1	1	1	1	(M)	
2aagaiaeaddaa0	2	0002	32573	30	Men Behaving Badly		1	1	1	1	1	1	1	(M)	
2aagaiaeaeaaa0	2	0002	13804	30	Corridors of Power		1	1	1	1	1	1	9	(PG)	
2aagaiaeaedaa0	2	0002	18235	30	Spicks and Specks		1	1	1	1	1	1	1	(G)	
2aagaiaeafaaa0	2	0002	09117	5	Bananas in Pyjamas		1	1	1	1	1	1	1	(G)	
2aagaiaeafafa0	2	0002	32839	25	Poko		1	1	1	1	1	1	1	(G)	
2aagaiaeafdaa0	2	0002	03800	30	Play School		1	1	1	1	1	1	1	(G)	
2aagaiaeagaaa0	2	0002	46852	25	Arthur		1	1	1	1	1	1	1	(G)	
2aagaiaeagcfa0	2	0002	84812	30	BB3B		1	1	1	1	1	1	1	(G)	
2aagaiaeagffa0	2	0002	06516	5	Roller Coaster		1	1	1	1	1	1	1	(G)	
2aagaiaeahaaa0	2	0002	77763	20	Angela Anaconda		1	1	1	1	1	1	1	(G)	
2aagaiaeahcaa0	2	0002	38466	20	Radio Free Roscoe		1	1	1	1	1	1	1	(G)	
2aagaiaeaheaa0	2	0002	86346	15	Planet Sketch		1	1	1	1	1	1	1	(G)	
2aagaiaeahffa0	2	0002	01488	10	Behind the News		1	1	1	1	1	1	1	(G)	
2aagaiaeaiafa0	2	0002	09882	25	Message Stick		1	1	1	1	1	1	1	(G)	
2aagaiaeaidaa0	2	0002	40188	30	Can We Help?		1	1	1	1	1	1	1	(G)	
2aagaiaeajaaa0	2	0002	04790	30	ABC News		1	1	1	1	1	1	9	(PG)	
2aagaiaeajdaa0	2	0002	73480	30	Stateline		1	1	1	1	1	1	1	(G)	
2aagaiaebaaaa0	2	0002	75775	30	Collectors		1	1	1	1	1	1	1	(G)	
2aagaiaebadaa0	2	0002	81769	70	Vincent		1	1	1	1	1	1	1	(M)	
2aagaiaebbeaa0	2	0002	33381	30	The Chaser's War On Everything		1	1	1	1	1	1			
2aagaiaebcbaa0	2	0002	82929	25	Black Books		1	1	1	1	1	1	9	(PG)	
2aagaiaebcdfa0	2	0002	33856	35	Lateline		1	1	1	1	1	1	1	(G)	
2aagaiaebdbaa0	2	0002	97082	30	Jtv		1	1	1	1	1	1	9	(PG)	
2aagaiaebdeaa0	2	0002	24869	320	Rage		1	1	1	1	1	1	1	(M)	
2aagaiaebjaaa0	2	0002	24869	240	Rage		1	1	1	1	1	1	1	(M)	
2aagaiaecdaaa0	2	0002	77807	120	Jtv Saturday			1	1	1	1	1			
2aagaiafabaaa0	2	0002	14456	60	Bowls: Helensvale Grand Prix		1	1	1	1	1	1			
2aagaiafacaaa0	2	0002	14755	30	Stateline (NSW)		1	1	1	1	1	1	1	(G)	
2aagaiafacdaa0	2	0002	53482	30	Australian Story		1	1	1	1	1	1	1	(G)	
2aagaiafadaaa0	2	0002	37255	40	Foreign Correspondent		1	1	1	1	1	1	1	(G)	
2aagaiafadeaa0	2	0002	47657	20	Words		1	1	1	1	1	1	1	(G)	
2aagaiafaeaaa0	2	0002	72552	60	Netball: The Highlights Show 2006		1	1	1	1	1	1			
2aagaiafafaaa0	2	0002	99903	120	Rugby Union: NSW Premier Rugby		1	1	1	1	1	1	1	(G)	
2aagaiafahaaa0	2	0002	58589	30	Head 2 Head		1	1	1	1	1	1			
2aagaiafahdaa0	2	0002	21473	60	Bowls: Tri Nations 2006	Men	1	1	1	1	1	1			
2aagaiafaidaa0	2	0002	87478	30	Gardening Australia		1	1	1	1	1	1	1	(G)	
2aagaiafajaaa0	2	0002	04790	30	ABC News		1	1	1	1	1	1	9	(PG)	
2aagaiafajdaa0	2	0002	87713	45	Dr. Who	Tooth And Claw	1	1	1	1	1	1	9	(PG)	
2aagaiafbabfa0	2	0002	30039	10	Creature Comforts		1	1	1	1	1	1	1	(G)	
2aagaiafbacfa0	2	0002	95624	5	ABC News Up-Date		1	1	1	1	1	1			
2aagaiafbadaa0	2	0002	37038	50	The Bill		1	1	1	1	1	1	9	(PG)	
2aagaiafbbcaa0	2	0002	04790	5	ABC News		1	1	1	1	1	1	9	(PG)	
2aagaiafbbcfa0	2	0002	88830	70	The Last Detective		1	1	1	1	1	1	1	(M)	
2aagaiafbcdfa0	2	0002	34409	55	Johnathan Creek			1	1	1	1	1			
2aagaiafbddaa0	2	0002	04515	30	The Glass House		1	1	1	1	1	1	1	(M)	
2aagaiafbeaaa0	2	0002	24869	60	Rage		1	1	1	1	1	1	1	(M)	
2aagaiafbfaaa0	2	0002	24869	330	Rage		1	1	1	1	1	1	1	(M)	
2aagaiafcadaa0	2	0002	57329	20	The Fimbles		1	1	1	1	1	1	1	(G)	
2aagaiafcafaa0	2	0002	84721	10	Pablo the Little Red Fox		1	1	1	1	1	1	1	(G)	
2aagaiafcbaaa0	2	0002	21135	10	Boo!		1	1	1	1	1	1	1	(G)	
2aagaiafcbbaa0	2	0002	09688	10	Lunar Jim		1	1	1	1	1	1	1	(G)	
2aagaiafcbcaa0	2	0002	26882	10	I Spy		1	1	1	1	1	1	1	(G)	
2aagaiafcbdaa0	2	0002	16394	25	Help I'm a Teenage Outlaw!		1	1	1	1	1	1	1	(G)	
2aagaiafcbffa0	2	0002	31112	15	Old Tom		1	1	1	1	1	1	1	(G)	
2aagaiafccbaa0	2	0002	32569	25	I Dream		1	1	1	1	1	1	1	(G)	
2aagaiafccdfa0	2	0002	20390	25	Thunderstone		1	1	1	1	1	1	1	(G)	
2aagaiafcdaaa0	2	0002	00366	60	Insiders		1	1	1	1	1	1	1	(G)	
2aagaiagaaaaa0	2	0002	54181	30	Inside Business		1	1	1	1	1	1	1	(G)	
